fo_code;fo_code_ext;fo_cb_code;fo_nincab;fo_numtub;fo_nintub;fo_type;fo_etat;fo_color;fo_reper;fo_proptyp;fo_comment;fo_creadat;fo_majdate;fo_majsrc;fo_abddate;fo_abdsrc
FO716000000817;"71153/USZ/TR 60 1494;3;1";CB716000000026;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000818;"71153/USZ/TR 60 1494;3;2";CB716000000026;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000819;"71153/USZ/TR 60 1494;3;3";CB716000000026;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000820;"71153/USZ/TR 60 1494;3;4";CB716000000026;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000821;"71153/USZ/TR 60 1494;3;5";CB716000000026;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000822;"71153/USZ/TR 60 1494;3;6";CB716000000026;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000823;"71153/USZ/TR 60 1494;4;1";CB716000000026;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000824;"71153/USZ/TR 60 1494;4;2";CB716000000026;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000825;"71153/USZ/TR 60 1494;4;3";CB716000000026;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000826;"71153/USZ/TR 60 1494;4;4";CB716000000026;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000827;"71153/USZ/TR 60 1494;4;5";CB716000000026;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000828;"71153/USZ/TR 60 1494;4;6";CB716000000026;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000829;"71153/USZ/TR 60 1494;5;1";CB716000000026;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000830;"71153/USZ/TR 60 1494;5;2";CB716000000026;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000831;"71153/USZ/TR 60 1494;5;3";CB716000000026;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000832;"71153/USZ/TR 60 1494;5;4";CB716000000026;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000833;"71153/USZ/TR 60 1494;5;5";CB716000000026;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000834;"71153/USZ/TR 60 1494;5;6";CB716000000026;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000835;"71153/USZ/TR 60 1494;6;1";CB716000000026;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000836;"71153/USZ/TR 60 1494;6;2";CB716000000026;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000837;"71153/USZ/TR 60 1494;6;3";CB716000000026;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000838;"71153/USZ/TR 60 1494;6;4";CB716000000026;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000839;"71153/USZ/TR 60 1494;6;5";CB716000000026;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000840;"71153/USZ/TR 60 1494;6;6";CB716000000026;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000841;"71153/USZ/TR 60 1495;1;1";CB716000000027;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000842;"71153/USZ/TR 60 1495;1;2";CB716000000027;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000843;"71153/USZ/TR 60 1495;1;3";CB716000000027;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000844;"71153/USZ/TR 60 1495;1;4";CB716000000027;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000845;"71153/USZ/TR 60 1495;1;5";CB716000000027;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000846;"71153/USZ/TR 60 1495;1;6";CB716000000027;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000847;"71153/USZ/TR 60 1495;2;1";CB716000000027;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000848;"71153/USZ/TR 60 1495;2;2";CB716000000027;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000849;"71153/USZ/TR 60 1495;2;3";CB716000000027;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000850;"71153/USZ/TR 60 1495;2;4";CB716000000027;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000851;"71153/USZ/TR 60 1495;2;5";CB716000000027;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000852;"71153/USZ/TR 60 1495;2;6";CB716000000027;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000853;"71153/USZ/TR 60 1495;3;1";CB716000000027;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000854;"71153/USZ/TR 60 1495;3;2";CB716000000027;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000855;"71153/USZ/TR 60 1495;3;3";CB716000000027;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000856;"71153/USZ/TR 60 1495;3;4";CB716000000027;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000857;"71153/USZ/TR 60 1495;3;5";CB716000000027;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000858;"71153/USZ/TR 60 1495;3;6";CB716000000027;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000859;"71153/USZ/TR 60 1495;4;1";CB716000000027;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000860;"71153/USZ/TR 60 1495;4;2";CB716000000027;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000861;"71153/USZ/TR 60 1495;4;3";CB716000000027;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000862;"71153/USZ/TR 60 1495;4;4";CB716000000027;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000863;"71153/USZ/TR 60 1495;4;5";CB716000000027;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000864;"71153/USZ/TR 60 1495;4;6";CB716000000027;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000865;"71153/USZ/TR 60 1495;5;1";CB716000000027;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000866;"71153/USZ/TR 60 1495;5;2";CB716000000027;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000867;"71153/USZ/TR 60 1495;5;3";CB716000000027;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000868;"71153/USZ/TR 60 1495;5;4";CB716000000027;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000869;"71153/USZ/TR 60 1495;5;5";CB716000000027;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000870;"71153/USZ/TR 60 1495;5;6";CB716000000027;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000871;"71153/USZ/TR 60 1495;6;1";CB716000000027;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000872;"71153/USZ/TR 60 1495;6;2";CB716000000027;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000873;"71153/USZ/TR 60 1495;6;3";CB716000000027;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000874;"71153/USZ/TR 60 1495;6;4";CB716000000027;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000875;"71153/USZ/TR 60 1495;6;5";CB716000000027;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000876;"71153/USZ/TR 60 1495;6;6";CB716000000027;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000877;"71153/USZ/TR 60 1496;1;1";CB716000000028;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000878;"71153/USZ/TR 60 1496;1;2";CB716000000028;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000879;"71153/USZ/TR 60 1496;1;3";CB716000000028;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000880;"71153/USZ/TR 60 1496;1;4";CB716000000028;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000881;"71153/USZ/TR 60 1496;1;5";CB716000000028;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000882;"71153/USZ/TR 60 1496;1;6";CB716000000028;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000883;"71153/USZ/TR 60 1496;2;1";CB716000000028;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000884;"71153/USZ/TR 60 1496;2;2";CB716000000028;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000885;"71153/USZ/TR 60 1496;2;3";CB716000000028;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000886;"71153/USZ/TR 60 1496;2;4";CB716000000028;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000887;"71153/USZ/TR 60 1496;2;5";CB716000000028;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000888;"71153/USZ/TR 60 1496;2;6";CB716000000028;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000889;"71153/USZ/TR 60 1496;3;1";CB716000000028;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000890;"71153/USZ/TR 60 1496;3;2";CB716000000028;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000891;"71153/USZ/TR 60 1496;3;3";CB716000000028;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000892;"71153/USZ/TR 60 1496;3;4";CB716000000028;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000893;"71153/USZ/TR 60 1496;3;5";CB716000000028;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000894;"71153/USZ/TR 60 1496;3;6";CB716000000028;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000895;"71153/USZ/TR 60 1496;4;1";CB716000000028;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000896;"71153/USZ/TR 60 1496;4;2";CB716000000028;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000897;"71153/USZ/TR 60 1496;4;3";CB716000000028;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000898;"71153/USZ/TR 60 1496;4;4";CB716000000028;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000899;"71153/USZ/TR 60 1496;4;5";CB716000000028;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000900;"71153/USZ/TR 60 1496;4;6";CB716000000028;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000901;"71153/USZ/TR 60 1496;5;1";CB716000000028;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000902;"71153/USZ/TR 60 1496;5;2";CB716000000028;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000903;"71153/USZ/TR 60 1496;5;3";CB716000000028;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000904;"71153/USZ/TR 60 1496;5;4";CB716000000028;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000905;"71153/USZ/TR 60 1496;5;5";CB716000000028;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000906;"71153/USZ/TR 60 1496;5;6";CB716000000028;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000907;"71153/USZ/TR 60 1496;6;1";CB716000000028;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000908;"71153/USZ/TR 60 1496;6;2";CB716000000028;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000909;"71153/USZ/TR 60 1496;6;3";CB716000000028;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000910;"71153/USZ/TR 60 1496;6;4";CB716000000028;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000911;"71153/USZ/TR 60 1496;6;5";CB716000000028;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000912;"71153/USZ/TR 60 1496;6;6";CB716000000028;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000913;"71153/USZ/TR 60 1497;1;1";CB716000000029;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000914;"71153/USZ/TR 60 1497;1;2";CB716000000029;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000915;"71153/USZ/TR 60 1497;1;3";CB716000000029;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000916;"71153/USZ/TR 60 1497;1;4";CB716000000029;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000917;"71153/USZ/TR 60 1497;1;5";CB716000000029;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000918;"71153/USZ/TR 60 1497;1;6";CB716000000029;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000919;"71153/USZ/TR 60 1497;2;1";CB716000000029;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000920;"71153/USZ/TR 60 1497;2;2";CB716000000029;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000921;"71153/USZ/TR 60 1497;2;3";CB716000000029;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000922;"71153/USZ/TR 60 1497;2;4";CB716000000029;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000923;"71153/USZ/TR 60 1497;2;5";CB716000000029;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000924;"71153/USZ/TR 60 1497;2;6";CB716000000029;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000925;"71153/USZ/TR 60 1497;3;1";CB716000000029;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000926;"71153/USZ/TR 60 1497;3;2";CB716000000029;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000927;"71153/USZ/TR 60 1497;3;3";CB716000000029;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000928;"71153/USZ/TR 60 1497;3;4";CB716000000029;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000929;"71153/USZ/TR 60 1497;3;5";CB716000000029;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000930;"71153/USZ/TR 60 1497;3;6";CB716000000029;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000931;"71153/USZ/TR 60 1497;4;1";CB716000000029;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000932;"71153/USZ/TR 60 1497;4;2";CB716000000029;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000933;"71153/USZ/TR 60 1497;4;3";CB716000000029;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000934;"71153/USZ/TR 60 1497;4;4";CB716000000029;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000935;"71153/USZ/TR 60 1497;4;5";CB716000000029;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000936;"71153/USZ/TR 60 1497;4;6";CB716000000029;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000937;"71153/USZ/TR 60 1497;5;1";CB716000000029;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000938;"71153/USZ/TR 60 1497;5;2";CB716000000029;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000939;"71153/USZ/TR 60 1497;5;3";CB716000000029;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000940;"71153/USZ/TR 60 1497;5;4";CB716000000029;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000941;"71153/USZ/TR 60 1497;5;5";CB716000000029;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000942;"71153/USZ/TR 60 1497;5;6";CB716000000029;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000943;"71153/USZ/TR 60 1497;6;1";CB716000000029;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000944;"71153/USZ/TR 60 1497;6;2";CB716000000029;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000945;"71153/USZ/TR 60 1497;6;3";CB716000000029;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000946;"71153/USZ/TR 60 1497;6;4";CB716000000029;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000947;"71153/USZ/TR 60 1497;6;5";CB716000000029;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000948;"71153/USZ/TR 60 1497;6;6";CB716000000029;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000949;"71153/USZ/TR 60 1498;1;1";CB716000000030;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000950;"71153/USZ/TR 60 1498;1;2";CB716000000030;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000951;"71153/USZ/TR 60 1498;1;3";CB716000000030;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000952;"71153/USZ/TR 60 1498;1;4";CB716000000030;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000953;"71153/USZ/TR 60 1498;1;5";CB716000000030;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000954;"71153/USZ/TR 60 1498;1;6";CB716000000030;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000955;"71153/USZ/TR 60 1498;2;1";CB716000000030;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000956;"71153/USZ/TR 60 1498;2;2";CB716000000030;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000957;"71153/USZ/TR 60 1498;2;3";CB716000000030;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000958;"71153/USZ/TR 60 1498;2;4";CB716000000030;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000959;"71153/USZ/TR 60 1498;2;5";CB716000000030;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000960;"71153/USZ/TR 60 1498;2;6";CB716000000030;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000961;"71153/USZ/TR 60 1498;3;1";CB716000000030;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000962;"71153/USZ/TR 60 1498;3;2";CB716000000030;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000963;"71153/USZ/TR 60 1498;3;3";CB716000000030;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000964;"71153/USZ/TR 60 1498;3;4";CB716000000030;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000965;"71153/USZ/TR 60 1498;3;5";CB716000000030;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000966;"71153/USZ/TR 60 1498;3;6";CB716000000030;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000967;"71153/USZ/TR 60 1498;4;1";CB716000000030;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000968;"71153/USZ/TR 60 1498;4;2";CB716000000030;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000969;"71153/USZ/TR 60 1498;4;3";CB716000000030;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000970;"71153/USZ/TR 60 1498;4;4";CB716000000030;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000971;"71153/USZ/TR 60 1498;4;5";CB716000000030;23;4;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000972;"71153/USZ/TR 60 1498;4;6";CB716000000030;24;4;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000973;"71153/USZ/TR 60 1498;5;1";CB716000000030;25;5;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000974;"71153/USZ/TR 60 1498;5;2";CB716000000030;26;5;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000975;"71153/USZ/TR 60 1498;5;3";CB716000000030;27;5;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000976;"71153/USZ/TR 60 1498;5;4";CB716000000030;28;5;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000977;"71153/USZ/TR 60 1498;5;5";CB716000000030;29;5;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000978;"71153/USZ/TR 60 1498;5;6";CB716000000030;30;5;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000979;"71153/USZ/TR 60 1498;6;1";CB716000000030;31;6;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000980;"71153/USZ/TR 60 1498;6;2";CB716000000030;32;6;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000981;"71153/USZ/TR 60 1498;6;3";CB716000000030;33;6;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000982;"71153/USZ/TR 60 1498;6;4";CB716000000030;34;6;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000983;"71153/USZ/TR 60 1498;6;5";CB716000000030;35;6;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000984;"71153/USZ/TR 60 1498;6;6";CB716000000030;36;6;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000985;"71153/USZ/TR 60 1499;1;1";CB716000000031;1;1;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000986;"71153/USZ/TR 60 1499;1;2";CB716000000031;2;1;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000987;"71153/USZ/TR 60 1499;1;3";CB716000000031;3;1;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000988;"71153/USZ/TR 60 1499;1;4";CB716000000031;4;1;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000989;"71153/USZ/TR 60 1499;1;5";CB716000000031;5;1;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000990;"71153/USZ/TR 60 1499;1;6";CB716000000031;6;1;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000991;"71153/USZ/TR 60 1499;2;1";CB716000000031;7;2;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000992;"71153/USZ/TR 60 1499;2;2";CB716000000031;8;2;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000993;"71153/USZ/TR 60 1499;2;3";CB716000000031;9;2;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000000994;"71153/USZ/TR 60 1499;2;4";CB716000000031;10;2;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000000995;"71153/USZ/TR 60 1499;2;5";CB716000000031;11;2;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000000996;"71153/USZ/TR 60 1499;2;6";CB716000000031;12;2;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000000997;"71153/USZ/TR 60 1499;3;1";CB716000000031;13;3;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000000998;"71153/USZ/TR 60 1499;3;2";CB716000000031;14;3;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000000999;"71153/USZ/TR 60 1499;3;3";CB716000000031;15;3;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001000;"71153/USZ/TR 60 1499;3;4";CB716000000031;16;3;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
FO716000001001;"71153/USZ/TR 60 1499;3;5";CB716000000031;17;3;5;G657A2;NC;5;1.5;CST;;29/08/2022 00:00;;;;
FO716000001002;"71153/USZ/TR 60 1499;3;6";CB716000000031;18;3;6;G657A2;NC;6;1.6;CST;;29/08/2022 00:00;;;;
FO716000001003;"71153/USZ/TR 60 1499;4;1";CB716000000031;19;4;1;G657A2;NC;1;1.1;CST;;29/08/2022 00:00;;;;
FO716000001004;"71153/USZ/TR 60 1499;4;2";CB716000000031;20;4;2;G657A2;NC;2;1.2;CST;;29/08/2022 00:00;;;;
FO716000001005;"71153/USZ/TR 60 1499;4;3";CB716000000031;21;4;3;G657A2;NC;3;1.3;CST;;29/08/2022 00:00;;;;
FO716000001006;"71153/USZ/TR 60 1499;4;4";CB716000000031;22;4;4;G657A2;NC;4;1.4;CST;;29/08/2022 00:00;;;;
