rt_id;rt_code;rt_code_ext;rt_fo_code;rt_fo_ordr;rt_comment;rt_creadat;rt_majdate;rt_majsrc;rt_abddate;rt_abdsrc
716000001739;RT716000000819;;FO716000001919;2;;2022-08-29 00:00:00;;;;
716000001740;RT716000000820;;FO716000002532;1;;2022-08-29 00:00:00;;;;
716000001741;RT716000000820;;FO716000001920;2;;2022-08-29 00:00:00;;;;
716000001742;RT716000000821;;FO716000001921;1;;2022-08-29 00:00:00;;;;
716000001743;RT716000000821;;FO716000002533;2;;2022-08-29 00:00:00;;;;
716000001744;RT716000000822;;FO716000002534;1;;2022-08-29 00:00:00;;;;
716000001745;RT716000000822;;FO716000001922;2;;2022-08-29 00:00:00;;;;
716000001746;RT716000000823;;FO716000002535;1;;2022-08-29 00:00:00;;;;
716000001747;RT716000000823;;FO716000001923;2;;2022-08-29 00:00:00;;;;
716000001748;RT716000000824;;FO716000001924;1;;2022-08-29 00:00:00;;;;
716000001749;RT716000000824;;FO716000002536;2;;2022-08-29 00:00:00;;;;
716000001750;RT716000000825;;FO716000001925;1;;2022-08-29 00:00:00;;;;
716000001751;RT716000000825;;FO716000002537;2;;2022-08-29 00:00:00;;;;
716000001752;RT716000000826;;FO716000001926;1;;2022-08-29 00:00:00;;;;
716000001753;RT716000000826;;FO716000002538;2;;2022-08-29 00:00:00;;;;
716000001754;RT716000000827;;FO716000002539;1;;2022-08-29 00:00:00;;;;
716000001755;RT716000000827;;FO716000001927;2;;2022-08-29 00:00:00;;;;
716000001756;RT716000000828;;FO716000001928;1;;2022-08-29 00:00:00;;;;
716000001757;RT716000000828;;FO716000002540;2;;2022-08-29 00:00:00;;;;
716000001758;RT716000000829;;FO716000001929;1;;2022-08-29 00:00:00;;;;
716000001759;RT716000000829;;FO716000002541;2;;2022-08-29 00:00:00;;;;
716000001760;RT716000000830;;FO716000002542;1;;2022-08-29 00:00:00;;;;
716000001761;RT716000000830;;FO716000001930;2;;2022-08-29 00:00:00;;;;
716000001762;RT716000000831;;FO716000002543;1;;2022-08-29 00:00:00;;;;
716000001763;RT716000000831;;FO716000001931;2;;2022-08-29 00:00:00;;;;
716000001764;RT716000000832;;FO716000001932;1;;2022-08-29 00:00:00;;;;
716000001765;RT716000000832;;FO716000002544;2;;2022-08-29 00:00:00;;;;
716000001766;RT716000000833;;FO716000002545;1;;2022-08-29 00:00:00;;;;
716000001767;RT716000000833;;FO716000001933;2;;2022-08-29 00:00:00;;;;
716000001768;RT716000000834;;FO716000002546;1;;2022-08-29 00:00:00;;;;
716000001769;RT716000000834;;FO716000001934;2;;2022-08-29 00:00:00;;;;
716000001770;RT716000000835;;FO716000002547;1;;2022-08-29 00:00:00;;;;
716000001771;RT716000000835;;FO716000001935;2;;2022-08-29 00:00:00;;;;
716000001772;RT716000000836;;FO716000002548;1;;2022-08-29 00:00:00;;;;
716000001773;RT716000000836;;FO716000001936;2;;2022-08-29 00:00:00;;;;
716000001774;RT716000000837;;FO716000002549;1;;2022-08-29 00:00:00;;;;
716000001775;RT716000000837;;FO716000001937;2;;2022-08-29 00:00:00;;;;
716000001776;RT716000000838;;FO716000001938;1;;2022-08-29 00:00:00;;;;
716000001777;RT716000000838;;FO716000002550;2;;2022-08-29 00:00:00;;;;
716000001778;RT716000000839;;FO716000002587;1;;2022-08-29 00:00:00;;;;
716000001779;RT716000000839;;FO716000002551;2;;2022-08-29 00:00:00;;;;
716000001780;RT716000000840;;FO716000002552;1;;2022-08-29 00:00:00;;;;
716000001781;RT716000000840;;FO716000002624;2;;2022-08-29 00:00:00;;;;
716000001782;RT716000000840;;FO716000002588;3;;2022-08-29 00:00:00;;;;
716000001783;RT716000000841;;FO716000002553;1;;2022-08-29 00:00:00;;;;
716000001784;RT716000000841;;FO716000002589;2;;2022-08-29 00:00:00;;;;
716000001785;RT716000000841;;FO716000002625;3;;2022-08-29 00:00:00;;;;
716000001786;RT716000000842;;FO716000002590;1;;2022-08-29 00:00:00;;;;
716000001787;RT716000000842;;FO716000002626;2;;2022-08-29 00:00:00;;;;
716000001788;RT716000000842;;FO716000002554;3;;2022-08-29 00:00:00;;;;
716000001789;RT716000000843;;FO716000002627;1;;2022-08-29 00:00:00;;;;
716000001790;RT716000000843;;FO716000002591;2;;2022-08-29 00:00:00;;;;
716000001791;RT716000000843;;FO716000002555;3;;2022-08-29 00:00:00;;;;
716000001792;RT716000000844;;FO716000002592;1;;2022-08-29 00:00:00;;;;
716000001793;RT716000000844;;FO716000002628;2;;2022-08-29 00:00:00;;;;
716000001794;RT716000000844;;FO716000002556;3;;2022-08-29 00:00:00;;;;
716000001795;RT716000000845;;FO716000002629;1;;2022-08-29 00:00:00;;;;
716000001796;RT716000000845;;FO716000002557;2;;2022-08-29 00:00:00;;;;
716000001797;RT716000000845;;FO716000002593;3;;2022-08-29 00:00:00;;;;
716000001798;RT716000000845;;FO716000002665;4;;2022-08-29 00:00:00;;;;
716000001799;RT716000000846;;FO716000002666;1;;2022-08-29 00:00:00;;;;
716000001800;RT716000000846;;FO716000002558;2;;2022-08-29 00:00:00;;;;
716000001801;RT716000000846;;FO716000002594;3;;2022-08-29 00:00:00;;;;
716000001802;RT716000000846;;FO716000002630;4;;2022-08-29 00:00:00;;;;
716000001803;RT716000000847;;FO716000002667;1;;2022-08-29 00:00:00;;;;
716000001804;RT716000000847;;FO716000002631;2;;2022-08-29 00:00:00;;;;
716000001805;RT716000000847;;FO716000002559;3;;2022-08-29 00:00:00;;;;
716000001806;RT716000000847;;FO716000002595;4;;2022-08-29 00:00:00;;;;
716000001807;RT716000000848;;FO716000002560;1;;2022-08-29 00:00:00;;;;
716000001808;RT716000000848;;FO716000002596;2;;2022-08-29 00:00:00;;;;
716000001809;RT716000000848;;FO716000002632;3;;2022-08-29 00:00:00;;;;
716000001810;RT716000000848;;FO716000002668;4;;2022-08-29 00:00:00;;;;
716000001811;RT716000000849;;FO716000002561;1;;2022-08-29 00:00:00;;;;
716000001812;RT716000000849;;FO716000002669;2;;2022-08-29 00:00:00;;;;
716000001813;RT716000000849;;FO716000002597;3;;2022-08-29 00:00:00;;;;
716000001814;RT716000000849;;FO716000002633;4;;2022-08-29 00:00:00;;;;
716000001815;RT716000000850;;FO716000002562;1;;2022-08-29 00:00:00;;;;
716000001816;RT716000000850;;FO716000002598;2;;2022-08-29 00:00:00;;;;
716000001817;RT716000000850;;FO716000002634;3;;2022-08-29 00:00:00;;;;
716000001818;RT716000000850;;FO716000002670;4;;2022-08-29 00:00:00;;;;
716000001819;RT716000000851;;FO716000002707;1;;2022-08-29 00:00:00;;;;
716000001820;RT716000000851;;FO716000002563;2;;2022-08-29 00:00:00;;;;
716000001821;RT716000000851;;FO716000002635;3;;2022-08-29 00:00:00;;;;
716000001822;RT716000000851;;FO716000002671;4;;2022-08-29 00:00:00;;;;
716000001823;RT716000000851;;FO716000002599;5;;2022-08-29 00:00:00;;;;
716000001824;RT716000000852;;FO716000002600;1;;2022-08-29 00:00:00;;;;
716000001825;RT716000000852;;FO716000002636;2;;2022-08-29 00:00:00;;;;
716000001826;RT716000000852;;FO716000002708;3;;2022-08-29 00:00:00;;;;
716000001827;RT716000000852;;FO716000002564;4;;2022-08-29 00:00:00;;;;
716000001828;RT716000000852;;FO716000002672;5;;2022-08-29 00:00:00;;;;
716000001829;RT716000000853;;FO716000002637;1;;2022-08-29 00:00:00;;;;
716000001830;RT716000000853;;FO716000002709;2;;2022-08-29 00:00:00;;;;
716000001831;RT716000000853;;FO716000002673;3;;2022-08-29 00:00:00;;;;
716000001832;RT716000000853;;FO716000002601;4;;2022-08-29 00:00:00;;;;
716000001833;RT716000000853;;FO716000002565;5;;2022-08-29 00:00:00;;;;
716000001834;RT716000000854;;FO716000002638;1;;2022-08-29 00:00:00;;;;
716000001835;RT716000000854;;FO716000002710;2;;2022-08-29 00:00:00;;;;
716000001836;RT716000000854;;FO716000002566;3;;2022-08-29 00:00:00;;;;
716000001837;RT716000000854;;FO716000002674;4;;2022-08-29 00:00:00;;;;
716000001838;RT716000000854;;FO716000002602;5;;2022-08-29 00:00:00;;;;
716000001839;RT716000000855;;FO716000002567;1;;2022-08-29 00:00:00;;;;
716000001840;RT716000000855;;FO716000002711;2;;2022-08-29 00:00:00;;;;
716000001841;RT716000000855;;FO716000002639;3;;2022-08-29 00:00:00;;;;
716000001842;RT716000000855;;FO716000002675;4;;2022-08-29 00:00:00;;;;
716000001843;RT716000000855;;FO716000002603;5;;2022-08-29 00:00:00;;;;
716000001844;RT716000000856;;FO716000002568;1;;2022-08-29 00:00:00;;;;
716000001845;RT716000000856;;FO716000002712;2;;2022-08-29 00:00:00;;;;
716000001846;RT716000000856;;FO716000002676;3;;2022-08-29 00:00:00;;;;
716000001847;RT716000000856;;FO716000002640;4;;2022-08-29 00:00:00;;;;
716000001848;RT716000000856;;FO716000002604;5;;2022-08-29 00:00:00;;;;
716000001849;RT716000000857;;FO716000002569;1;;2022-08-29 00:00:00;;;;
716000001850;RT716000000857;;FO716000002605;2;;2022-08-29 00:00:00;;;;
716000001851;RT716000000857;;FO716000002713;3;;2022-08-29 00:00:00;;;;
716000001852;RT716000000857;;FO716000002641;4;;2022-08-29 00:00:00;;;;
716000001853;RT716000000857;;FO716000002677;5;;2022-08-29 00:00:00;;;;
716000001854;RT716000000857;;FO716000002749;6;;2022-08-29 00:00:00;;;;
716000001855;RT716000000858;;FO716000002606;1;;2022-08-29 00:00:00;;;;
716000001856;RT716000000858;;FO716000002714;2;;2022-08-29 00:00:00;;;;
716000001857;RT716000000858;;FO716000002750;3;;2022-08-29 00:00:00;;;;
716000001858;RT716000000858;;FO716000002570;4;;2022-08-29 00:00:00;;;;
716000001859;RT716000000858;;FO716000002642;5;;2022-08-29 00:00:00;;;;
716000001860;RT716000000858;;FO716000002678;6;;2022-08-29 00:00:00;;;;
716000001861;RT716000000859;;FO716000002787;1;;2022-08-29 00:00:00;;;;
716000001862;RT716000000859;;FO716000002607;2;;2022-08-29 00:00:00;;;;
716000001863;RT716000000859;;FO716000002571;3;;2022-08-29 00:00:00;;;;
716000001864;RT716000000859;;FO716000002643;4;;2022-08-29 00:00:00;;;;
716000001865;RT716000000859;;FO716000002715;5;;2022-08-29 00:00:00;;;;
716000001866;RT716000000859;;FO716000002751;6;;2022-08-29 00:00:00;;;;
716000001867;RT716000000859;;FO716000002679;7;;2022-08-29 00:00:00;;;;
716000001868;RT716000000860;;FO716000002644;1;;2022-08-29 00:00:00;;;;
716000001869;RT716000000860;;FO716000002788;2;;2022-08-29 00:00:00;;;;
716000001870;RT716000000860;;FO716000002716;3;;2022-08-29 00:00:00;;;;
716000001871;RT716000000860;;FO716000002680;4;;2022-08-29 00:00:00;;;;
716000001872;RT716000000860;;FO716000002572;5;;2022-08-29 00:00:00;;;;
716000001873;RT716000000860;;FO716000002752;6;;2022-08-29 00:00:00;;;;
716000001874;RT716000000860;;FO716000002608;7;;2022-08-29 00:00:00;;;;
716000001875;RT716000000861;;FO716000002753;1;;2022-08-29 00:00:00;;;;
716000001876;RT716000000861;;FO716000002681;2;;2022-08-29 00:00:00;;;;
716000001877;RT716000000861;;FO716000002717;3;;2022-08-29 00:00:00;;;;
716000001878;RT716000000861;;FO716000002645;4;;2022-08-29 00:00:00;;;;
716000001879;RT716000000861;;FO716000002609;5;;2022-08-29 00:00:00;;;;
716000001880;RT716000000861;;FO716000002573;6;;2022-08-29 00:00:00;;;;
716000001881;RT716000000861;;FO716000002789;7;;2022-08-29 00:00:00;;;;
716000001882;RT716000000862;;FO716000002754;1;;2022-08-29 00:00:00;;;;
716000001883;RT716000000862;;FO716000002610;2;;2022-08-29 00:00:00;;;;
716000001884;RT716000000862;;FO716000002646;3;;2022-08-29 00:00:00;;;;
716000001885;RT716000000862;;FO716000002682;4;;2022-08-29 00:00:00;;;;
716000001886;RT716000000862;;FO716000002574;5;;2022-08-29 00:00:00;;;;
716000001887;RT716000000862;;FO716000002790;6;;2022-08-29 00:00:00;;;;
716000001888;RT716000000862;;FO716000002718;7;;2022-08-29 00:00:00;;;;
716000001889;RT716000000863;;FO716000002575;1;;2022-08-29 00:00:00;;;;
716000001890;RT716000000863;;FO716000002647;2;;2022-08-29 00:00:00;;;;
716000001891;RT716000000863;;FO716000002755;3;;2022-08-29 00:00:00;;;;
716000001892;RT716000000863;;FO716000002791;4;;2022-08-29 00:00:00;;;;
716000001893;RT716000000863;;FO716000002683;5;;2022-08-29 00:00:00;;;;
716000001894;RT716000000863;;FO716000002719;6;;2022-08-29 00:00:00;;;;
716000001895;RT716000000863;;FO716000002827;7;;2022-08-29 00:00:00;;;;
716000001896;RT716000000863;;FO716000002611;8;;2022-08-29 00:00:00;;;;
716000001897;RT716000000864;;FO716000002792;1;;2022-08-29 00:00:00;;;;
716000001898;RT716000000864;;FO716000002720;2;;2022-08-29 00:00:00;;;;
716000001899;RT716000000864;;FO716000002828;3;;2022-08-29 00:00:00;;;;
716000001900;RT716000000864;;FO716000002576;4;;2022-08-29 00:00:00;;;;
716000001901;RT716000000864;;FO716000002684;5;;2022-08-29 00:00:00;;;;
716000001902;RT716000000864;;FO716000002612;6;;2022-08-29 00:00:00;;;;
716000001903;RT716000000864;;FO716000002756;7;;2022-08-29 00:00:00;;;;
716000001904;RT716000000864;;FO716000002648;8;;2022-08-29 00:00:00;;;;
716000001905;RT716000000865;;FO716000002721;1;;2022-08-29 00:00:00;;;;
716000001906;RT716000000865;;FO716000002649;2;;2022-08-29 00:00:00;;;;
716000001907;RT716000000865;;FO716000002685;3;;2022-08-29 00:00:00;;;;
716000001908;RT716000000865;;FO716000002757;4;;2022-08-29 00:00:00;;;;
716000001909;RT716000000865;;FO716000002829;5;;2022-08-29 00:00:00;;;;
716000001910;RT716000000865;;FO716000002793;6;;2022-08-29 00:00:00;;;;
716000001911;RT716000000865;;FO716000002613;7;;2022-08-29 00:00:00;;;;
716000001912;RT716000000865;;FO716000002577;8;;2022-08-29 00:00:00;;;;
716000001913;RT716000000866;;FO716000002578;1;;2022-08-29 00:00:00;;;;
716000001914;RT716000000866;;FO716000002722;2;;2022-08-29 00:00:00;;;;
716000001915;RT716000000866;;FO716000002650;3;;2022-08-29 00:00:00;;;;
716000001916;RT716000000866;;FO716000002794;4;;2022-08-29 00:00:00;;;;
716000001917;RT716000000866;;FO716000002614;5;;2022-08-29 00:00:00;;;;
716000001918;RT716000000866;;FO716000002830;6;;2022-08-29 00:00:00;;;;
716000001919;RT716000000866;;FO716000002758;7;;2022-08-29 00:00:00;;;;
716000001920;RT716000000866;;FO716000002686;8;;2022-08-29 00:00:00;;;;
716000001921;RT716000000866;;FO716000002866;9;;2022-08-29 00:00:00;;;;
716000001922;RT716000000867;;FO716000002723;1;;2022-08-29 00:00:00;;;;
716000001923;RT716000000867;;FO716000002651;2;;2022-08-29 00:00:00;;;;
716000001924;RT716000000867;;FO716000002831;3;;2022-08-29 00:00:00;;;;
716000001925;RT716000000867;;FO716000002759;4;;2022-08-29 00:00:00;;;;
716000001926;RT716000000867;;FO716000002615;5;;2022-08-29 00:00:00;;;;
716000001927;RT716000000867;;FO716000002687;6;;2022-08-29 00:00:00;;;;
716000001928;RT716000000867;;FO716000002795;7;;2022-08-29 00:00:00;;;;
716000001929;RT716000000867;;FO716000002579;8;;2022-08-29 00:00:00;;;;
716000001930;RT716000000867;;FO716000002867;9;;2022-08-29 00:00:00;;;;
716000001931;RT716000000868;;FO716000002616;1;;2022-08-29 00:00:00;;;;
716000001932;RT716000000868;;FO716000002868;2;;2022-08-29 00:00:00;;;;
716000001933;RT716000000868;;FO716000002832;3;;2022-08-29 00:00:00;;;;
716000001934;RT716000000868;;FO716000002688;4;;2022-08-29 00:00:00;;;;
716000001935;RT716000000868;;FO716000002652;5;;2022-08-29 00:00:00;;;;
716000001936;RT716000000868;;FO716000002580;6;;2022-08-29 00:00:00;;;;
716000001937;RT716000000868;;FO716000002796;7;;2022-08-29 00:00:00;;;;
716000001938;RT716000000868;;FO716000002760;8;;2022-08-29 00:00:00;;;;
716000001939;RT716000000868;;FO716000002724;9;;2022-08-29 00:00:00;;;;
716000001940;RT716000000869;;FO716000002581;1;;2022-08-29 00:00:00;;;;
716000001941;RT716000000869;;FO716000002875;2;;2022-08-29 00:00:00;;;;
716000001942;RT716000000870;;FO716000002582;1;;2022-08-29 00:00:00;;;;
716000001943;RT716000000870;;FO716000002876;2;;2022-08-29 00:00:00;;;;
716000001944;RT716000000871;;FO716000002583;1;;2022-08-29 00:00:00;;;;
716000001945;RT716000000871;;FO716000002877;2;;2022-08-29 00:00:00;;;;
716000001946;RT716000000872;;FO716000002878;1;;2022-08-29 00:00:00;;;;
716000001947;RT716000000872;;FO716000002584;2;;2022-08-29 00:00:00;;;;
716000001948;RT716000000873;;FO716000002585;1;;2022-08-29 00:00:00;;;;
716000001949;RT716000000873;;FO716000002879;2;;2022-08-29 00:00:00;;;;
716000001950;RT716000000874;;FO716000002586;1;;2022-08-29 00:00:00;;;;
716000001951;RT716000000874;;FO716000002880;2;;2022-08-29 00:00:00;;;;
