ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS716000000853;1;FO716000000421;;CS716000000086;;;AT;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000854;2;FO716000000422;;CS716000000086;;;AT;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000855;3;FO716000000423;;CS716000000086;;;AT;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000856;4;FO716000000424;;CS716000000086;;;AT;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000857;5;FO716000000425;;CS716000000086;;;AT;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000858;6;FO716000000426;;CS716000000086;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000859;1;FO716000000427;FO716000000451;CS716000000087;;;PA;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000860;2;FO716000000428;FO716000000452;CS716000000087;;;PA;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000861;3;FO716000000429;FO716000000453;CS716000000087;;;PA;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000862;4;FO716000000430;FO716000000454;CS716000000087;;;PA;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000863;5;FO716000000431;FO716000000455;CS716000000087;;;PA;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000864;6;FO716000000432;FO716000000456;CS716000000087;;;PA;NC;;71153/USZ/PT 601477;28/07/2023 00:00;;;;
PS716000000865;1;FO716000000451;;CS716000000088;;;AT;NC;;71153/USZ/PT 601478;28/07/2023 00:00;;;;
PS716000000866;2;FO716000000452;;CS716000000088;;;AT;NC;;71153/USZ/PT 601478;28/07/2023 00:00;;;;
PS716000000867;3;FO716000000453;;CS716000000088;;;AT;NC;;71153/USZ/PT 601478;28/07/2023 00:00;;;;
PS716000000868;4;FO716000000454;;CS716000000088;;;AT;NC;;71153/USZ/PT 601478;28/07/2023 00:00;;;;
PS716000000869;5;FO716000000455;;CS716000000088;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000870;6;FO716000000456;;CS716000000088;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000871;1;FO716000000457;;CS716000000089;;;AT;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000872;2;FO716000000458;;CS716000000089;;;AT;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000873;3;FO716000000459;;CS716000000089;;;AT;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000874;4;FO716000000460;;CS716000000089;;;AT;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000875;5;FO716000000461;;CS716000000089;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000876;6;FO716000000462;;CS716000000089;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000877;1;FO716000000463;FO716000000475;CS716000000090;;;PA;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000878;2;FO716000000464;FO716000000476;CS716000000090;;;PA;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000879;3;FO716000000465;FO716000000477;CS716000000090;;;PA;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000880;4;FO716000000466;FO716000000478;CS716000000090;;;PA;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000881;5;FO716000000467;FO716000000479;CS716000000090;;;PA;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000882;6;FO716000000468;FO716000000480;CS716000000090;;;PA;NC;;71153/USZ/PT 601479;28/07/2023 00:00;;;;
PS716000000883;1;FO716000000475;;CS716000000091;;;AT;NC;;71153/USZ/PT 601480;28/07/2023 00:00;;;;
PS716000000884;2;FO716000000476;;CS716000000091;;;AT;NC;;71153/USZ/PT 601480;28/07/2023 00:00;;;;
PS716000000885;3;FO716000000477;;CS716000000091;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000886;4;FO716000000478;;CS716000000091;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000887;5;FO716000000479;;CS716000000091;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000888;6;FO716000000480;;CS716000000091;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000889;1;FO716000000481;;CS716000000092;;;AT;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000890;2;FO716000000482;;CS716000000092;;;AT;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000891;3;FO716000000483;;CS716000000092;;;AT;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000892;4;FO716000000484;;CS716000000092;;;AT;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000893;5;FO716000000485;;CS716000000092;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000894;6;FO716000000486;;CS716000000092;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000895;1;FO716000000487;FO716000000499;CS716000000093;;;PA;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000896;2;FO716000000488;FO716000000500;CS716000000093;;;PA;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000897;3;FO716000000489;FO716000000501;CS716000000093;;;PA;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000898;4;FO716000000490;FO716000000502;CS716000000093;;;PA;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000899;5;FO716000000491;FO716000000503;CS716000000093;;;PA;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000900;6;FO716000000492;FO716000000504;CS716000000093;;;PA;NC;;71153/USZ/PT 601481;28/07/2023 00:00;;;;
PS716000000901;1;FO716000000499;;CS716000000094;;;AT;NC;;71153/USZ/PT 601482;28/07/2023 00:00;;;;
PS716000000902;2;FO716000000500;;CS716000000094;;;AT;NC;;71153/USZ/PT 601482;28/07/2023 00:00;;;;
PS716000000903;3;FO716000000501;;CS716000000094;;;AT;NC;;71153/USZ/PT 601482;28/07/2023 00:00;;;;
PS716000000904;4;FO716000000502;;CS716000000094;;;AT;NC;;71153/USZ/PT 601482;28/07/2023 00:00;;;;
PS716000000905;5;FO716000000503;;CS716000000094;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000906;6;FO716000000504;;CS716000000094;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000907;1;FO716000000505;;CS716000000095;;;AT;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000908;2;FO716000000506;;CS716000000095;;;AT;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000909;3;FO716000000507;;CS716000000095;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000910;4;FO716000000508;;CS716000000095;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000911;5;FO716000000509;;CS716000000095;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000912;6;FO716000000510;;CS716000000095;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000913;1;FO716000000511;FO716000000523;CS716000000096;;;PA;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000914;2;FO716000000512;FO716000000524;CS716000000096;;;PA;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000915;3;FO716000000513;FO716000000525;CS716000000096;;;PA;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000916;4;FO716000000514;FO716000000526;CS716000000096;;;PA;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000917;5;FO716000000515;FO716000000527;CS716000000096;;;PA;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000918;6;FO716000000516;FO716000000528;CS716000000096;;;PA;NC;;71153/USZ/PT 601483;28/07/2023 00:00;;;;
PS716000000919;1;FO716000000523;;CS716000000097;;;AT;NC;;71153/USZ/PT 601484;28/07/2023 00:00;;;;
PS716000000920;2;FO716000000524;;CS716000000097;;;AT;NC;;71153/USZ/PT 601484;28/07/2023 00:00;;;;
PS716000000921;3;FO716000000525;;CS716000000097;;;AT;NC;;71153/USZ/PT 601484;28/07/2023 00:00;;;;
PS716000000922;4;FO716000000526;;CS716000000097;;;AT;NC;;71153/USZ/PT 601484;28/07/2023 00:00;;;;
PS716000000923;5;FO716000000527;;CS716000000097;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000924;6;FO716000000528;;CS716000000097;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000925;1;FO716000000529;;CS716000000098;;;AT;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000926;2;FO716000000530;;CS716000000098;;;AT;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000927;3;FO716000000531;;CS716000000098;;;AT;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000928;4;FO716000000532;;CS716000000098;;;AT;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000929;5;FO716000000533;;CS716000000098;;;AT;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000930;6;FO716000000534;;CS716000000098;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000931;1;FO716000000535;FO716000000559;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000932;2;FO716000000536;FO716000000560;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000933;3;FO716000000537;FO716000000561;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000934;4;FO716000000538;FO716000000562;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000935;5;FO716000000539;FO716000000563;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000936;6;FO716000000540;FO716000000564;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000937;7;FO716000000541;FO716000000565;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000938;8;FO716000000542;FO716000000566;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000939;9;FO716000000543;FO716000000567;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000940;10;FO716000000544;FO716000000568;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000941;11;FO716000000545;FO716000000569;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000942;12;FO716000000546;FO716000000570;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000943;13;FO716000000547;FO716000000571;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000944;14;FO716000000548;FO716000000572;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000945;15;FO716000000549;FO716000000573;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000946;16;FO716000000550;FO716000000574;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000947;17;FO716000000551;FO716000000575;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000948;18;FO716000000552;FO716000000576;CS716000000099;;;PA;NC;;71153/USZ/PT 601485;28/07/2023 00:00;;;;
PS716000000949;1;FO716000000559;;CS716000000102;;;AT;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000950;2;FO716000000560;;CS716000000102;;;AT;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000951;3;FO716000000561;;CS716000000102;;;AT;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000952;4;FO716000000562;;CS716000000102;;;AT;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000953;5;FO716000000563;;CS716000000102;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000954;6;FO716000000564;;CS716000000102;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000955;1;FO716000000565;FO716000000589;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000956;2;FO716000000566;FO716000000590;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000957;3;FO716000000567;FO716000000591;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000958;4;FO716000000568;FO716000000592;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000959;5;FO716000000569;FO716000000593;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000960;6;FO716000000570;FO716000000594;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000961;7;FO716000000571;FO716000000595;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000962;8;FO716000000572;FO716000000596;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000963;9;FO716000000573;FO716000000597;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000964;10;FO716000000574;FO716000000598;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000965;11;FO716000000575;FO716000000599;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000966;12;FO716000000576;FO716000000600;CS716000000103;;;PA;NC;;71153/USZ/PT 601486;28/07/2023 00:00;;;;
PS716000000967;1;FO716000000589;;CS716000000105;;;AT;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000968;2;FO716000000590;;CS716000000105;;;AT;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000969;3;FO716000000591;;CS716000000105;;;AT;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000970;4;FO716000000592;;CS716000000105;;;AT;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000971;5;FO716000000593;;CS716000000105;;;AT;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000972;6;FO716000000594;;CS716000000105;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000973;1;FO716000000595;FO716000000619;CS716000000106;;;PA;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000974;2;FO716000000596;FO716000000620;CS716000000106;;;PA;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000975;3;FO716000000597;FO716000000621;CS716000000106;;;PA;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000976;4;FO716000000598;FO716000000622;CS716000000106;;;PA;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000977;5;FO716000000599;FO716000000623;CS716000000106;;;PA;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000978;6;FO716000000600;FO716000000624;CS716000000106;;;PA;NC;;71153/USZ/PT 601487;28/07/2023 00:00;;;;
PS716000000979;1;FO716000000619;;CS716000000107;;;AT;NC;;71153/USZ/PT 601488;28/07/2023 00:00;;;;
PS716000000980;2;FO716000000620;;CS716000000107;;;AT;NC;;71153/USZ/PT 601488;28/07/2023 00:00;;;;
PS716000000981;3;FO716000000621;;CS716000000107;;;AT;NC;;71153/USZ/PT 601488;28/07/2023 00:00;;;;
PS716000000982;4;FO716000000622;;CS716000000107;;;AT;NC;;71153/USZ/PT 601488;28/07/2023 00:00;;;;
PS716000000983;5;FO716000000623;;CS716000000107;;;AT;NC;;71153/USZ/PT 601488;28/07/2023 00:00;;;;
PS716000000984;6;FO716000000624;;CS716000000107;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000985;1;FO716000000625;;CS716000000108;;;AT;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000986;2;FO716000000626;;CS716000000108;;;AT;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000987;3;FO716000000627;;CS716000000108;;;AT;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000988;4;FO716000000628;;CS716000000108;;;AT;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000989;5;FO716000000629;;CS716000000108;;;AT;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000990;6;FO716000000630;;CS716000000108;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000000991;1;FO716000000631;FO716000000643;CS716000000109;;;PA;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000992;2;FO716000000632;FO716000000644;CS716000000109;;;PA;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000993;3;FO716000000633;FO716000000645;CS716000000109;;;PA;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000994;4;FO716000000634;FO716000000646;CS716000000109;;;PA;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000995;5;FO716000000635;FO716000000647;CS716000000109;;;PA;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000996;6;FO716000000636;FO716000000648;CS716000000109;;;PA;NC;;71153/USZ/PT 601489;28/07/2023 00:00;;;;
PS716000000997;1;FO716000000643;;CS716000000110;;;AT;NC;;71153/USZ/PT 601490;28/07/2023 00:00;;;;
PS716000000998;2;FO716000000644;;CS716000000110;;;AT;NC;;71153/USZ/PT 601490;28/07/2023 00:00;;;;
PS716000000999;3;FO716000000645;;CS716000000110;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001000;4;FO716000000646;;CS716000000110;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001001;5;FO716000000647;;CS716000000110;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001002;6;FO716000000648;;CS716000000110;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001003;1;FO716000000649;;CS716000000111;;;AT;NC;;71153/USZ/PT 601491;28/07/2023 00:00;;;;
PS716000001004;2;FO716000000650;;CS716000000111;;;AT;NC;;71153/USZ/PT 601491;28/07/2023 00:00;;;;
PS716000001005;3;FO716000000651;FO716000000657;CS716000000111;;;PA;NC;;71153/USZ/PT 601491;28/07/2023 00:00;;;;
PS716000001006;4;FO716000000652;FO716000000658;CS716000000111;;;PA;NC;;71153/USZ/PT 601491;28/07/2023 00:00;;;;
PS716000001007;5;FO716000000653;FO716000000659;CS716000000111;;;PA;NC;;71153/USZ/PT 601491;28/07/2023 00:00;;;;
PS716000001008;6;FO716000000654;FO716000000660;CS716000000111;;;PA;NC;;71153/USZ/PT 601491;28/07/2023 00:00;;;;
PS716000001009;1;FO716000000657;;CS716000000112;;;AT;NC;;71153/USZ/PT 601492;28/07/2023 00:00;;;;
PS716000001010;2;FO716000000658;;CS716000000112;;;AT;NC;;71153/USZ/PT 601492;28/07/2023 00:00;;;;
PS716000001011;3;FO716000000659;;CS716000000112;;;AT;NC;;71153/USZ/PT 601492;28/07/2023 00:00;;;;
PS716000001012;4;FO716000000660;;CS716000000112;;;AT;NC;;RESERVEE;28/07/2023 00:00;;;;
PS716000001013;1;FO716000000661;FO716000000805;CS716000000113;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001014;2;FO716000000662;FO716000000806;CS716000000113;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001015;3;FO716000000663;FO716000000807;CS716000000113;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001016;4;FO716000000664;FO716000000808;CS716000000113;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001017;5;FO716000000665;FO716000000809;CS716000000113;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001018;6;FO716000000666;FO716000000810;CS716000000113;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001019;1;FO716000000715;FO716000001039;CS716000000114;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001020;2;FO716000000716;FO716000001040;CS716000000114;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001021;3;FO716000000717;FO716000001041;CS716000000114;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001022;4;FO716000000718;FO716000001042;CS716000000114;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001023;5;FO716000000719;FO716000001043;CS716000000114;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001024;6;FO716000000720;FO716000001044;CS716000000114;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001025;1;FO716000000721;FO716000001117;CS716000000115;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001026;2;FO716000000722;FO716000001118;CS716000000115;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001027;3;FO716000000723;FO716000001119;CS716000000115;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001028;4;FO716000000724;FO716000001120;CS716000000115;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001029;5;FO716000000725;FO716000001121;CS716000000115;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001030;6;FO716000000726;FO716000001122;CS716000000115;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001031;1;FO716000000727;FO716000001123;CS716000000116;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001032;2;FO716000000728;FO716000001124;CS716000000116;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001033;3;FO716000000729;FO716000001125;CS716000000116;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001034;4;FO716000000730;FO716000001126;CS716000000116;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001035;5;FO716000000731;FO716000001127;CS716000000116;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001036;6;FO716000000732;FO716000001128;CS716000000116;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001037;1;FO716000000733;FO716000001141;CS716000000117;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001038;2;FO716000000734;FO716000001142;CS716000000117;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001039;3;FO716000000735;FO716000001143;CS716000000117;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001040;4;FO716000000736;FO716000001144;CS716000000117;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001041;5;FO716000000737;FO716000001145;CS716000000117;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001042;6;FO716000000738;FO716000001146;CS716000000117;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001043;1;FO716000000739;FO716000001147;CS716000000118;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001044;2;FO716000000740;FO716000001148;CS716000000118;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001045;3;FO716000000741;FO716000001149;CS716000000118;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001046;4;FO716000000742;FO716000001150;CS716000000118;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001047;5;FO716000000743;FO716000001151;CS716000000118;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001048;6;FO716000000744;FO716000001152;CS716000000118;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001049;1;FO716000000745;FO716000001165;CS716000000119;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001050;2;FO716000000746;FO716000001166;CS716000000119;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001051;3;FO716000000747;FO716000001167;CS716000000119;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001052;4;FO716000000748;FO716000001168;CS716000000119;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001053;5;FO716000000749;FO716000001169;CS716000000119;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001054;6;FO716000000750;FO716000001170;CS716000000119;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001055;1;FO716000000751;FO716000001171;CS716000000120;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001056;2;FO716000000752;FO716000001172;CS716000000120;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001057;3;FO716000000753;FO716000001173;CS716000000120;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001058;4;FO716000000754;FO716000001174;CS716000000120;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001059;5;FO716000000755;FO716000001175;CS716000000120;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001060;6;FO716000000756;FO716000001176;CS716000000120;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001061;1;FO716000000757;FO716000001189;CS716000000121;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
PS716000001062;2;FO716000000758;FO716000001190;CS716000000121;;;EP;NC;;71153/USZ/PT 601493;28/07/2023 00:00;;;;
